sin;5,766504e+00;4,378939e+01;1,118778e+04
square;5,766504e+00;4,378939e+01;2,889009e+03
saw;5,766504e+00;4,378939e+01;1,382142e+03
sin;8,649756e+00;1,000000e-01;2,497023e+03
square;8,649756e+00;1,000000e-01;2,889009e+03
saw;8,649756e+00;1,000000e-01;4,285559e+03
sin;8,649756e+00;1,500000e-01;2,440495e+03
square;8,649756e+00;1,500000e-01;2,889009e+03
saw;8,649756e+00;1,500000e-01;4,295633e+03
sin;8,649756e+00;2,250000e-01;2,439781e+03
square;8,649756e+00;2,250000e-01;2,889009e+03
saw;8,649756e+00;2,250000e-01;4,317071e+03
sin;8,649756e+00;3,375000e-01;2,414712e+03
square;8,649756e+00;3,375000e-01;2,889009e+03
saw;8,649756e+00;3,375000e-01;4,326713e+03
sin;8,649756e+00;5,062500e-01;2,457332e+03
square;8,649756e+00;5,062500e-01;2,889009e+03
saw;8,649756e+00;5,062500e-01;4,291910e+03
sin;8,649756e+00;7,593750e-01;2,276920e+03
square;8,649756e+00;7,593750e-01;2,889009e+03
saw;8,649756e+00;7,593750e-01;1,543502e+03
sin;8,649756e+00;1,139063e+00;1,430373e+03
square;8,649756e+00;1,139063e+00;2,889009e+03
saw;8,649756e+00;1,139063e+00;5,221338e+03
sin;8,649756e+00;1,708594e+00;1,462234e+03
square;8,649756e+00;1,708594e+00;2,889009e+03
saw;8,649756e+00;1,708594e+00;1,466142e+03
sin;8,649756e+00;2,562891e+00;7,207860e+03
square;8,649756e+00;2,562891e+00;2,889009e+03
saw;8,649756e+00;2,562891e+00;1,598083e+03
sin;8,649756e+00;3,844336e+00;2,343396e+03
square;8,649756e+00;3,844336e+00;2,889009e+03
saw;8,649756e+00;3,844336e+00;7,070364e+03
sin;8,649756e+00;5,766504e+00;9,476044e+03
square;8,649756e+00;5,766504e+00;2,889009e+03
saw;8,649756e+00;5,766504e+00;9,782720e+03
sin;8,649756e+00;8,649756e+00;6,936123e+03
square;8,649756e+00;8,649756e+00;2,889009e+03
saw;8,649756e+00;8,649756e+00;1,092151e+04
sin;8,649756e+00;1,297463e+01;1,214130e+04
square;8,649756e+00;1,297463e+01;2,889009e+03
saw;8,649756e+00;1,297463e+01;1,256011e+03
sin;8,649756e+00;1,946195e+01;1,995139e+04
square;8,649756e+00;1,946195e+01;2,889009e+03
saw;8,649756e+00;1,946195e+01;1,197565e+03
sin;8,649756e+00;2,919293e+01;3,487499e+04
square;8,649756e+00;2,919293e+01;2,889009e+03
saw;8,649756e+00;2,919293e+01;1,825448e+04
sin;8,649756e+00;4,378939e+01;5,587007e+04
square;8,649756e+00;4,378939e+01;2,889009e+03
saw;8,649756e+00;4,378939e+01;1,487322e+03
sin;1,297463e+01;1,000000e-01;2,517084e+03
square;1,297463e+01;1,000000e-01;2,889009e+03
saw;1,297463e+01;1,000000e-01;4,270059e+03
sin;1,297463e+01;1,500000e-01;2,417532e+03
square;1,297463e+01;1,500000e-01;2,889009e+03
saw;1,297463e+01;1,500000e-01;4,282517e+03
sin;1,297463e+01;2,250000e-01;2,512275e+03
square;1,297463e+01;2,250000e-01;2,889009e+03
saw;1,297463e+01;2,250000e-01;4,273412e+03
sin;1,297463e+01;3,375000e-01;2,406501e+03
square;1,297463e+01;3,375000e-01;2,889009e+03
saw;1,297463e+01;3,375000e-01;4,274969e+03
sin;1,297463e+01;5,062500e-01;1,493689e+03
square;1,297463e+01;5,062500e-01;2,889009e+03
saw;1,297463e+01;5,062500e-01;3,984119e+03
sin;1,297463e+01;7,593750e-01;2,208550e+03
square;1,297463e+01;7,593750e-01;2,889009e+03
saw;1,297463e+01;7,593750e-01;2,373367e+03
sin;1,297463e+01;1,139063e+00;2,045211e+03
square;1,297463e+01;1,139063e+00;2,889009e+03
saw;1,297463e+01;1,139063e+00;1,190675e+03
sin;1,297463e+01;1,708594e+00;2,090267e+03
square;1,297463e+01;1,708594e+00;2,889009e+03
saw;1,297463e+01;1,708594e+00;1,483528e+03
sin;1,297463e+01;2,562891e+00;7,229230e+03
square;1,297463e+01;2,562891e+00;2,889009e+03
saw;1,297463e+01;2,562891e+00;5,879709e+03
sin;1,297463e+01;3,844336e+00;5,877841e+03
square;1,297463e+01;3,844336e+00;2,889009e+03
saw;1,297463e+01;3,844336e+00;7,004324e+03
sin;1,297463e+01;5,766504e+00;8,418024e+03
square;1,297463e+01;5,766504e+00;2,889009e+03
saw;1,297463e+01;5,766504e+00;1,690064e+03
sin;1,297463e+01;8,649756e+00;9,870561e+03
square;1,297463e+01;8,649756e+00;2,889009e+03
saw;1,297463e+01;8,649756e+00;1,931977e+03
sin;1,297463e+01;1,297463e+01;1,377094e+04
square;1,297463e+01;1,297463e+01;2,889009e+03
saw;1,297463e+01;1,297463e+01;1,427819e+03
sin;1,297463e+01;1,946195e+01;2,221187e+04
square;1,297463e+01;1,946195e+01;2,889009e+03
saw;1,297463e+01;1,946195e+01;1,270945e+03
sin;1,297463e+01;2,919293e+01;3,003728e+04
square;1,297463e+01;2,919293e+01;2,889009e+03
saw;1,297463e+01;2,919293e+01;8,173742e+02
sin;1,297463e+01;4,378939e+01;8,887293e+03
square;1,297463e+01;4,378939e+01;2,889009e+03
saw;1,297463e+01;4,378939e+01;2,147194e+04
sin;1,946195e+01;1,000000e-01;2,491905e+03
square;1,946195e+01;1,000000e-01;2,889009e+03
saw;1,946195e+01;1,000000e-01;4,301017e+03
sin;1,946195e+01;1,500000e-01;2,299994e+03
square;1,946195e+01;1,500000e-01;2,889009e+03
saw;1,946195e+01;1,500000e-01;4,310174e+03
sin;1,946195e+01;2,250000e-01;2,360379e+03
square;1,946195e+01;2,250000e-01;2,889009e+03
saw;1,946195e+01;2,250000e-01;4,318768e+03
sin;1,946195e+01;3,375000e-01;2,114156e+03
square;1,946195e+01;3,375000e-01;2,889009e+03
saw;1,946195e+01;3,375000e-01;4,484774e+03
sin;1,946195e+01;5,062500e-01;3,592997e+03
square;1,946195e+01;5,062500e-01;2,889009e+03
saw;1,946195e+01;5,062500e-01;2,619115e+03
sin;1,946195e+01;7,593750e-01;3,257767e+03
square;1,946195e+01;7,593750e-01;2,889009e+03
saw;1,946195e+01;7,593750e-01;1,589273e+03
sin;1,946195e+01;1,139063e+00;2,237170e+03
square;1,946195e+01;1,139063e+00;2,889009e+03
saw;1,946195e+01;1,139063e+00;1,483664e+03
sin;1,946195e+01;1,708594e+00;1,306399e+03
square;1,946195e+01;1,708594e+00;2,889009e+03
saw;1,946195e+01;1,708594e+00;5,591446e+03
sin;1,946195e+01;2,562891e+00;2,075019e+03
square;1,946195e+01;2,562891e+00;2,889009e+03
saw;1,946195e+01;2,562891e+00;5,353214e+03
sin;1,946195e+01;3,844336e+00;1,419604e+03
square;1,946195e+01;3,844336e+00;2,889009e+03
saw;1,946195e+01;3,844336e+00;1,984194e+03
sin;1,946195e+01;5,766504e+00;1,494336e+03
square;1,946195e+01;5,766504e+00;2,889009e+03
saw;1,946195e+01;5,766504e+00;1,867922e+03
sin;1,946195e+01;8,649756e+00;1,466394e+03
square;1,946195e+01;8,649756e+00;2,889009e+03
saw;1,946195e+01;8,649756e+00;1,748413e+03
sin;1,946195e+01;1,297463e+01;4,491854e+03
square;1,946195e+01;1,297463e+01;2,889009e+03
saw;1,946195e+01;1,297463e+01;4,674929e+02
sin;1,946195e+01;1,946195e+01;3,493432e+03
square;1,946195e+01;1,946195e+01;2,889009e+03
saw;1,946195e+01;1,946195e+01;1,432966e+03
sin;1,946195e+01;2,919293e+01;4,460794e+03
square;1,946195e+01;2,919293e+01;2,889009e+03
saw;1,946195e+01;2,919293e+01;1,346709e+03
sin;1,946195e+01;4,378939e+01;6,926634e+03
square;1,946195e+01;4,378939e+01;2,889009e+03
saw;1,946195e+01;4,378939e+01;1,211688e+03
sin;2,919293e+01;1,000000e-01;2,386735e+03
square;2,919293e+01;1,000000e-01;2,889009e+03
saw;2,919293e+01;1,000000e-01;4,344917e+03
sin;2,919293e+01;1,500000e-01;2,321047e+03
square;2,919293e+01;1,500000e-01;2,889009e+03
saw;2,919293e+01;1,500000e-01;4,320613e+03
sin;2,919293e+01;2,250000e-01;2,298094e+03
square;2,919293e+01;2,250000e-01;2,889009e+03
saw;2,919293e+01;2,250000e-01;4,315659e+03
sin;2,919293e+01;3,375000e-01;2,975538e+03
square;2,919293e+01;3,375000e-01;2,889009e+03
saw;2,919293e+01;3,375000e-01;4,285238e+03
sin;2,919293e+01;5,062500e-01;2,358906e+03
square;2,919293e+01;5,062500e-01;2,889009e+03
saw;2,919293e+01;5,062500e-01;1,864602e+03
sin;2,919293e+01;7,593750e-01;2,203682e+03
square;2,919293e+01;7,593750e-01;2,889009e+03
saw;2,919293e+01;7,593750e-01;1,853680e+03
sin;2,919293e+01;1,139063e+00;2,561537e+03
square;2,919293e+01;1,139063e+00;2,889009e+03
saw;2,919293e+01;1,139063e+00;5,093719e+03
sin;2,919293e+01;1,708594e+00;2,469536e+03
square;2,919293e+01;1,708594e+00;2,889009e+03
saw;2,919293e+01;1,708594e+00;5,370912e+03
sin;2,919293e+01;2,562891e+00;2,127370e+03
square;2,919293e+01;2,562891e+00;2,889009e+03
saw;2,919293e+01;2,562891e+00;2,222963e+03
sin;2,919293e+01;3,844336e+00;9,395984e+02
square;2,919293e+01;3,844336e+00;2,889009e+03
saw;2,919293e+01;3,844336e+00;2,167453e+03
sin;2,919293e+01;5,766504e+00;1,447398e+03
square;2,919293e+01;5,766504e+00;2,889009e+03
saw;2,919293e+01;5,766504e+00;2,087663e+03
sin;2,919293e+01;8,649756e+00;2,404402e+03
square;2,919293e+01;8,649756e+00;2,889009e+03
saw;2,919293e+01;8,649756e+00;1,969994e+03
sin;2,919293e+01;1,297463e+01;3,330329e+03
square;2,919293e+01;1,297463e+01;2,889009e+03
saw;2,919293e+01;1,297463e+01;1,844418e+03
sin;2,919293e+01;1,946195e+01;5,678034e+03
square;2,919293e+01;1,946195e+01;2,889009e+03
saw;2,919293e+01;1,946195e+01;1,681991e+03
sin;2,919293e+01;2,919293e+01;7,983488e+03
square;2,919293e+01;2,919293e+01;2,889009e+03
saw;2,919293e+01;2,919293e+01;5,305574e+02
sin;2,919293e+01;4,378939e+01;1,735878e+04
square;2,919293e+01;4,378939e+01;2,889009e+03
saw;2,919293e+01;4,378939e+01;1,395059e+03
sin;4,378939e+01;1,000000e-01;2,677063e+03
square;4,378939e+01;1,000000e-01;2,889009e+03
saw;4,378939e+01;1,000000e-01;4,350870e+03
sin;4,378939e+01;1,500000e-01;2,677063e+03
square;4,378939e+01;1,500000e-01;2,889009e+03
saw;4,378939e+01;1,500000e-01;4,395464e+03
sin;4,378939e+01;2,250000e-01;2,677064e+03
square;4,378939e+01;2,250000e-01;2,889009e+03
saw;4,378939e+01;2,250000e-01;2,442236e+03
sin;4,378939e+01;3,375000e-01;2,677064e+03
square;4,378939e+01;3,375000e-01;2,889009e+03
saw;4,378939e+01;3,375000e-01;2,786611e+03
sin;4,378939e+01;5,062500e-01;2,677063e+03
square;4,378939e+01;5,062500e-01;2,889009e+03
saw;4,378939e+01;5,062500e-01;2,090887e+03
sin;4,378939e+01;7,593750e-01;2,677063e+03
square;4,378939e+01;7,593750e-01;2,889009e+03
saw;4,378939e+01;7,593750e-01;1,780292e+03
sin;4,378939e+01;1,139063e+00;2,677063e+03
square;4,378939e+01;1,139063e+00;2,889009e+03
saw;4,378939e+01;1,139063e+00;1,417320e+03
sin;4,378939e+01;1,708594e+00;2,677063e+03
square;4,378939e+01;1,708594e+00;2,889009e+03
saw;4,378939e+01;1,708594e+00;1,234282e+03
sin;4,378939e+01;2,562891e+00;2,677064e+03
square;4,378939e+01;2,562891e+00;2,889009e+03
saw;4,378939e+01;2,562891e+00;1,352600e+03
sin;4,378939e+01;3,844336e+00;2,677063e+03
square;4,378939e+01;3,844336e+00;2,889009e+03
saw;4,378939e+01;3,844336e+00;4,716496e+03
sin;4,378939e+01;5,766504e+00;2,677064e+03
square;4,378939e+01;5,766504e+00;2,889009e+03
saw;4,378939e+01;5,766504e+00;6,709259e+03
sin;4,378939e+01;8,649756e+00;2,677063e+03
square;4,378939e+01;8,649756e+00;2,889009e+03
saw;4,378939e+01;8,649756e+00;2,362381e+03
sin;4,378939e+01;1,297463e+01;2,677064e+03
square;4,378939e+01;1,297463e+01;2,889009e+03
saw;4,378939e+01;1,297463e+01;2,285366e+03
sin;4,378939e+01;1,946195e+01;2,677063e+03
square;4,378939e+01;1,946195e+01;2,889009e+03
saw;4,378939e+01;1,946195e+01;2,193124e+03
sin;4,378939e+01;2,919293e+01;2,677063e+03
square;4,378939e+01;2,919293e+01;2,889009e+03
saw;4,378939e+01;2,919293e+01;2,095245e+03
sin;4,378939e+01;4,378939e+01;2,677064e+03
square;4,378939e+01;4,378939e+01;2,889009e+03
saw;4,378939e+01;4,378939e+01;1,983153e+03
